commodity,state,district,mandi,min_price,max_price,modal_price,arrival_date
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5684,7125,6046,2026-08-01
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,4820,6279,5241,2026-08-02
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5784,7008,6411,2026-08-03
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5576,7343,6321,2026-08-04
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5720,6392,6058,2026-08-05
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5686,7286,6392,2026-08-06
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5695,7167,6250,2026-08-07
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5604,6811,6390,2026-08-08
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5430,6872,6228,2026-08-09
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5875,7637,6544,2026-08-10
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5803,7984,6677,2026-08-11
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5667,7234,6622,2026-08-12
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,4584,6078,5316,2026-08-13
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5346,7079,5972,2026-08-14
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4986,6561,5816,2026-08-15
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5813,6992,6634,2026-08-16
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5524,7254,6435,2026-08-17
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5729,7271,6269,2026-08-18
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5732,7269,6499,2026-08-19
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6132,7095,6496,2026-08-20
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5212,6615,5585,2026-08-21
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5463,6617,6071,2026-08-22
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5677,7399,6353,2026-08-23
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5734,7179,6613,2026-08-24
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5435,6498,5998,2026-08-25
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5380,6803,6108,2026-08-26
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,4886,6604,5665,2026-08-27
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5570,6960,6048,2026-08-28
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6058,7684,6475,2026-08-01
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5578,6900,6452,2026-08-02
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5480,6618,5988,2026-08-03
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6292,7276,6647,2026-08-04
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5441,6274,5757,2026-08-05
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5908,7405,6762,2026-08-06
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6181,7146,6521,2026-08-07
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6370,8210,6954,2026-08-08
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5310,6470,5888,2026-08-09
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5590,7362,6198,2026-08-10
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6061,7968,6824,2026-08-11
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5561,6709,6204,2026-08-12
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5628,6842,6332,2026-08-13
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,4744,5962,5190,2026-08-14
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5122,5945,5416,2026-08-15
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5199,6653,5669,2026-08-16
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4988,5564,5289,2026-08-17
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5364,6967,5837,2026-08-18
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,4890,6041,5720,2026-08-19
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5709,7102,6538,2026-08-20
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5289,6753,5893,2026-08-21
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5437,7489,6295,2026-08-22
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4936,6408,5352,2026-08-23
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5099,7076,5922,2026-08-24
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5111,6303,6000,2026-08-25
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6477,7744,7108,2026-08-26
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5973,7265,6818,2026-08-27
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4877,6206,5536,2026-08-28
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5705,7127,6135,2026-08-01
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5250,6932,5980,2026-08-02
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5867,7042,6476,2026-08-03
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6060,7072,6413,2026-08-04
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6576,8215,6994,2026-08-05
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5499,6951,5962,2026-08-06
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5366,6887,5773,2026-08-07
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5126,5979,5503,2026-08-08
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5575,6576,6252,2026-08-09
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5628,7219,6610,2026-08-10
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5825,6930,6463,2026-08-11
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5860,7276,6255,2026-08-12
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5113,6257,5749,2026-08-13
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5886,7510,6324,2026-08-14
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5989,7096,6375,2026-08-15
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5713,7065,6235,2026-08-16
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5611,7351,6144,2026-08-17
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5283,6361,5874,2026-08-18
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5329,6477,6076,2026-08-19
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5979,7490,6521,2026-08-20
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5946,6989,6314,2026-08-21
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5455,7349,6357,2026-08-22
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5591,7526,6506,2026-08-23
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6613,7389,7016,2026-08-24
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6265,7691,6603,2026-08-25
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,7012,8711,7670,2026-08-26
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5578,7326,6122,2026-08-27
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5547,7087,6037,2026-08-28
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5318,6667,5784,2026-08-01
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5136,6518,5481,2026-08-02
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5933,7241,6293,2026-08-03
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,4923,6261,5724,2026-08-04
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5595,7069,6431,2026-08-05
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5868,7774,6514,2026-08-06
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4647,5472,4955,2026-08-07
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5158,6451,5855,2026-08-08
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5399,6611,5880,2026-08-09
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5360,6425,5951,2026-08-10
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5438,7625,6359,2026-08-11
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5782,6895,6307,2026-08-12
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5623,7681,6562,2026-08-13
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5117,6271,5580,2026-08-14
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6570,8548,7382,2026-08-15
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5123,6158,5564,2026-08-16
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5806,7493,6263,2026-08-17
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6367,8422,7044,2026-08-18
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5637,6931,6219,2026-08-19
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,4985,6413,5624,2026-08-20
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5057,6619,5912,2026-08-21
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5868,7382,6397,2026-08-22
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5596,7060,6113,2026-08-23
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5966,7605,6657,2026-08-24
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,4969,6483,5549,2026-08-25
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5845,7905,6699,2026-08-26
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5408,6661,6015,2026-08-27
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6187,8123,7073,2026-08-28
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5351,6205,5903,2026-08-01
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5553,6584,6044,2026-08-02
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5547,6355,5920,2026-08-03
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5608,6854,6193,2026-08-04
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,4499,5962,5260,2026-08-05
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6454,7800,6888,2026-08-06
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5530,7000,6005,2026-08-07
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5698,7000,6058,2026-08-08
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4820,5868,5391,2026-08-09
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5275,6695,6205,2026-08-10
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5511,7026,6280,2026-08-11
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5052,6165,5724,2026-08-12
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6093,7424,6729,2026-08-13
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5637,6900,6152,2026-08-14
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5247,6431,5688,2026-08-15
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,4945,5962,5557,2026-08-16
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5264,6469,6129,2026-08-17
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5279,6492,6086,2026-08-18
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6363,7187,6792,2026-08-19
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6274,7185,6628,2026-08-20
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5836,7004,6443,2026-08-21
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5003,6268,5356,2026-08-22
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5956,7332,6462,2026-08-23
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5457,6744,6367,2026-08-24
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5440,7175,6307,2026-08-25
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5612,6909,6500,2026-08-26
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5300,6854,5933,2026-08-27
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5054,6180,5885,2026-08-28
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5487,7578,6376,2026-08-01
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5357,6659,5753,2026-08-02
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5655,6311,5974,2026-08-03
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5662,7299,6414,2026-08-04
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5327,6263,5840,2026-08-05
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5209,6983,5908,2026-08-06
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5306,6792,6135,2026-08-07
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5663,7305,6383,2026-08-08
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6116,7726,6515,2026-08-09
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5193,6222,5665,2026-08-10
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4970,6128,5611,2026-08-11
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5594,7258,6147,2026-08-12
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5420,6437,5810,2026-08-13
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5917,7185,6579,2026-08-14
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6082,7247,6867,2026-08-15
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5525,7487,6328,2026-08-16
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6007,7215,6328,2026-08-17
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5521,6472,6026,2026-08-18
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5727,7178,6261,2026-08-19
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5121,6190,5894,2026-08-20
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5414,6587,5826,2026-08-21
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5247,6500,5796,2026-08-22
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5738,7031,6235,2026-08-23
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5588,6498,6018,2026-08-24
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5813,7363,6755,2026-08-25
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5856,6739,6411,2026-08-26
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5711,6496,6184,2026-08-27
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,4915,6015,5521,2026-08-28
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5519,6401,6056,2026-08-01
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5541,7149,6066,2026-08-02
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6270,7623,6608,2026-08-03
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5904,7608,6645,2026-08-04
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5281,6247,5780,2026-08-05
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6140,8452,7047,2026-08-06
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5577,7248,6229,2026-08-07
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5486,6781,6003,2026-08-08
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5489,7059,6446,2026-08-09
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5343,7295,6086,2026-08-10
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5424,6529,5727,2026-08-11
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6078,7298,6684,2026-08-12
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5678,6705,6100,2026-08-13
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5705,7087,6549,2026-08-14
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5634,6959,5992,2026-08-15
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5574,6981,6146,2026-08-16
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5823,6913,6282,2026-08-17
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5468,7258,6204,2026-08-18
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5100,6462,5818,2026-08-19
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5524,7186,6151,2026-08-20
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,4958,6566,5813,2026-08-21
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5228,6635,5812,2026-08-22
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4891,6719,5717,2026-08-23
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5468,7032,5878,2026-08-24
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5419,7150,6254,2026-08-25
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5094,6463,5844,2026-08-26
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5589,7068,6436,2026-08-27
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6165,7626,6862,2026-08-28
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5461,7098,6422,2026-08-01
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5733,7058,6652,2026-08-02
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6062,7138,6504,2026-08-03
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5514,6575,5954,2026-08-04
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4976,6558,5830,2026-08-05
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,4984,6312,5749,2026-08-06
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5628,6479,6040,2026-08-07
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6708,8837,7803,2026-08-08
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5410,6925,6003,2026-08-09
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5807,7302,6440,2026-08-10
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5856,7667,6411,2026-08-11
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5329,7246,6249,2026-08-12
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5406,6125,5818,2026-08-13
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5310,6453,6037,2026-08-14
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5820,7452,6762,2026-08-15
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5921,7486,6282,2026-08-16
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5454,6693,6182,2026-08-17
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5402,6691,6102,2026-08-18
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4921,6351,5744,2026-08-19
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5993,6776,6401,2026-08-20
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5874,7312,6713,2026-08-21
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6163,7694,6504,2026-08-22
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5564,7341,6232,2026-08-23
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5578,7058,6303,2026-08-24
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6028,7600,6662,2026-08-25
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5300,6460,5858,2026-08-26
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5487,6617,5929,2026-08-27
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5451,6207,5892,2026-08-28
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5111,5990,5534,2026-08-01
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,4797,5582,5248,2026-08-02
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5728,7808,6723,2026-08-03
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,4468,6003,5126,2026-08-04
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,4728,6307,5394,2026-08-05
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5047,6605,5891,2026-08-06
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5060,6237,5486,2026-08-07
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6010,7663,6398,2026-08-08
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6474,7823,7001,2026-08-09
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6337,7985,7277,2026-08-10
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5371,6476,6017,2026-08-11
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5581,7318,6231,2026-08-12
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5383,6933,5920,2026-08-13
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6235,8091,6872,2026-08-14
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5066,5841,5538,2026-08-15
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6644,8302,7208,2026-08-16
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,6202,7342,6573,2026-08-17
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5277,6451,6053,2026-08-18
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5231,6470,6109,2026-08-19
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5086,5703,5366,2026-08-20
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5219,7027,6080,2026-08-21
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5390,6721,5893,2026-08-22
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5530,6887,6104,2026-08-23
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6399,8119,7246,2026-08-24
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5504,6852,6202,2026-08-25
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5257,7330,6158,2026-08-26
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5529,6586,5879,2026-08-27
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6062,7771,6591,2026-08-28
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5529,6696,5895,2026-08-01
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5504,6873,6310,2026-08-02
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5800,7741,6540,2026-08-03
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5313,6531,6207,2026-08-04
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5948,6890,6341,2026-08-05
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5791,6829,6282,2026-08-06
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5497,6428,5953,2026-08-07
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4997,6493,5878,2026-08-08
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5154,6772,5648,2026-08-09
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5315,6497,5650,2026-08-10
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5555,6497,6112,2026-08-11
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5703,7927,6648,2026-08-12
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5858,7439,6435,2026-08-13
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5377,6628,5841,2026-08-14
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5343,6826,6140,2026-08-15
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6129,7071,6527,2026-08-16
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,6002,7920,6603,2026-08-17
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5093,6756,5713,2026-08-18
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5470,6800,6137,2026-08-19
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5898,6739,6212,2026-08-20
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5572,6458,6019,2026-08-21
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5877,7441,6741,2026-08-22
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4970,5622,5295,2026-08-23
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5182,6766,6029,2026-08-24
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5705,7771,6502,2026-08-25
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,6142,7164,6486,2026-08-26
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5330,7107,6010,2026-08-27
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,6383,7896,7121,2026-08-28
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5739,6793,6087,2026-08-01
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,6380,8307,6955,2026-08-02
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5889,7424,6374,2026-08-03
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,4691,6342,5468,2026-08-04
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,4543,5705,5324,2026-08-05
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5173,6985,5933,2026-08-06
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5738,7213,6458,2026-08-07
Cotton,Tamil Nadu,Salem,Salem APMC Mandi,5046,6285,5449,2026-08-08
Cotton,Tamil Nadu,Trichy,Trichy APMC Mandi,5828,6899,6307,2026-08-09
Cotton,Tamil Nadu,Tirupur,Tirupur APMC Mandi,5310,6925,5888,2026-08-10
Cotton,Tamil Nadu,Coimbatore,Coimbatore APMC Mandi,5349,6446,6090,2026-08-11
Cotton,Tamil Nadu,Madurai,Madurai APMC Mandi,5506,6501,6039,2026-08-12
